2.700000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+01
2.700000000000000000e+01,2.500000000000000000e+01,2.000000000000000000e+01
2.700000000000000000e+01,2.600000000000000000e+01,5.000000000000000000e+00
2.700000000000000000e+01,2.700000000000000000e+01,1.000000000000000000e+01
2.700000000000000000e+01,2.800000000000000000e+01,1.500000000000000000e+01
2.700000000000000000e+01,2.900000000000000000e+01,5.000000000000000000e+00
2.800000000000000000e+01,3.400000000000000000e+01,5.555555555555555358e+00
2.800000000000000000e+01,3.500000000000000000e+01,2.777777777777777679e+00
2.800000000000000000e+01,2.100000000000000000e+01,1.111111111111111072e+01
2.800000000000000000e+01,2.200000000000000000e+01,1.388888888888888928e+01
2.800000000000000000e+01,2.300000000000000000e+01,1.111111111111111072e+01
2.800000000000000000e+01,2.400000000000000000e+01,8.333333333333333925e+00
2.800000000000000000e+01,2.500000000000000000e+01,1.944444444444444287e+01
2.800000000000000000e+01,2.600000000000000000e+01,8.333333333333333925e+00
2.800000000000000000e+01,2.700000000000000000e+01,8.333333333333333925e+00
2.800000000000000000e+01,2.800000000000000000e+01,5.555555555555555358e+00
2.800000000000000000e+01,2.900000000000000000e+01,5.555555555555555358e+00
2.900000000000000000e+01,2.100000000000000000e+01,5.555555555555555358e+00
2.900000000000000000e+01,2.200000000000000000e+01,1.111111111111111072e+01
2.900000000000000000e+01,3.900000000000000000e+01,5.555555555555555358e+00
2.900000000000000000e+01,2.500000000000000000e+01,1.666666666666666785e+01
2.900000000000000000e+01,2.600000000000000000e+01,5.555555555555555358e+00
2.900000000000000000e+01,2.700000000000000000e+01,5.555555555555555358e+00
2.900000000000000000e+01,2.800000000000000000e+01,1.111111111111111072e+01
2.900000000000000000e+01,2.900000000000000000e+01,3.333333333333333570e+01
2.900000000000000000e+01,3.000000000000000000e+01,5.555555555555555358e+00
3.000000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+01
3.000000000000000000e+01,2.600000000000000000e+01,2.000000000000000000e+01
3.000000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+01
3.000000000000000000e+01,2.200000000000000000e+01,2.000000000000000000e+01
3.000000000000000000e+01,2.900000000000000000e+01,2.000000000000000000e+01
